records.dateRep,records.day,records.month,records.year,records.cases,records.deaths,records.countriesAndTerritories,records.geoId,records.countryterritoryCode,records.popData2018,date,iso2
25/03/2020,25,3,2020,39,5,Egypt,EG,EGY,98423595,2020-03-25,EG
24/03/2020,24,3,2020,33,4,Egypt,EG,EGY,98423595,2020-03-24,EG
23/03/2020,23,3,2020,9,2,Egypt,EG,EGY,98423595,2020-03-23,EG
22/03/2020,22,3,2020,29,1,Egypt,EG,EGY,98423595,2020-03-22,EG
21/03/2020,21,3,2020,46,1,Egypt,EG,EGY,98423595,2020-03-21,EG
20/03/2020,20,3,2020,14,0,Egypt,EG,EGY,98423595,2020-03-20,EG
19/03/2020,19,3,2020,30,2,Egypt,EG,EGY,98423595,2020-03-19,EG
18/03/2020,18,3,2020,40,2,Egypt,EG,EGY,98423595,2020-03-18,EG
17/03/2020,17,3,2020,16,0,Egypt,EG,EGY,98423595,2020-03-17,EG
16/03/2020,16,3,2020,17,0,Egypt,EG,EGY,98423595,2020-03-16,EG
15/03/2020,15,3,2020,0,0,Egypt,EG,EGY,98423595,2020-03-15,EG
14/03/2020,14,3,2020,13,0,Egypt,EG,EGY,98423595,2020-03-14,EG
13/03/2020,13,3,2020,20,1,Egypt,EG,EGY,98423595,2020-03-13,EG
12/03/2020,12,3,2020,1,0,Egypt,EG,EGY,98423595,2020-03-12,EG
11/03/2020,11,3,2020,4,0,Egypt,EG,EGY,98423595,2020-03-11,EG
10/03/2020,10,3,2020,6,0,Egypt,EG,EGY,98423595,2020-03-10,EG
09/03/2020,9,3,2020,34,1,Egypt,EG,EGY,98423595,2020-03-09,EG
07/03/2020,7,3,2020,12,0,Egypt,EG,EGY,98423595,2020-03-07,EG
06/03/2020,6,3,2020,1,0,Egypt,EG,EGY,98423595,2020-03-06,EG
02/03/2020,2,3,2020,1,0,Egypt,EG,EGY,98423595,2020-03-02,EG
01/03/2020,1,3,2020,0,0,Egypt,EG,EGY,98423595,2020-03-01,EG
29/02/2020,29,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-29,EG
28/02/2020,28,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-28,EG
27/02/2020,27,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-27,EG
26/02/2020,26,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-26,EG
25/02/2020,25,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-25,EG
24/02/2020,24,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-24,EG
23/02/2020,23,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-23,EG
22/02/2020,22,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-22,EG
21/02/2020,21,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-21,EG
20/02/2020,20,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-20,EG
19/02/2020,19,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-19,EG
18/02/2020,18,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-18,EG
17/02/2020,17,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-17,EG
16/02/2020,16,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-16,EG
15/02/2020,15,2,2020,1,0,Egypt,EG,EGY,98423595,2020-02-15,EG
14/02/2020,14,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-14,EG
13/02/2020,13,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-13,EG
12/02/2020,12,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-12,EG
11/02/2020,11,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-11,EG
10/02/2020,10,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-10,EG
09/02/2020,9,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-09,EG
08/02/2020,8,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-08,EG
07/02/2020,7,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-07,EG
06/02/2020,6,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-06,EG
05/02/2020,5,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-05,EG
04/02/2020,4,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-04,EG
03/02/2020,3,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-03,EG
02/02/2020,2,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-02,EG
01/02/2020,1,2,2020,0,0,Egypt,EG,EGY,98423595,2020-02-01,EG
31/01/2020,31,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-31,EG
30/01/2020,30,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-30,EG
29/01/2020,29,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-29,EG
28/01/2020,28,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-28,EG
27/01/2020,27,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-27,EG
26/01/2020,26,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-26,EG
25/01/2020,25,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-25,EG
24/01/2020,24,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-24,EG
23/01/2020,23,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-23,EG
22/01/2020,22,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-22,EG
21/01/2020,21,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-21,EG
20/01/2020,20,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-20,EG
19/01/2020,19,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-19,EG
18/01/2020,18,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-18,EG
17/01/2020,17,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-17,EG
16/01/2020,16,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-16,EG
15/01/2020,15,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-15,EG
14/01/2020,14,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-14,EG
13/01/2020,13,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-13,EG
12/01/2020,12,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-12,EG
11/01/2020,11,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-11,EG
10/01/2020,10,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-10,EG
09/01/2020,9,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-09,EG
08/01/2020,8,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-08,EG
07/01/2020,7,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-07,EG
06/01/2020,6,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-06,EG
05/01/2020,5,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-05,EG
04/01/2020,4,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-04,EG
03/01/2020,3,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-03,EG
02/01/2020,2,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-02,EG
01/01/2020,1,1,2020,0,0,Egypt,EG,EGY,98423595,2020-01-01,EG
31/12/2019,31,12,2019,0,0,Egypt,EG,EGY,98423595,2019-12-31,EG
13/04/2020,13,4,2020,7,0,El_Salvador,SV,SLV,6420744,2020-04-13,SV
12/04/2020,12,4,2020,0,0,El_Salvador,SV,SLV,6420744,2020-04-12,SV
11/04/2020,11,4,2020,1,0,El_Salvador,SV,SLV,6420744,2020-04-11,SV
10/04/2020,10,4,2020,14,1,El_Salvador,SV,SLV,6420744,2020-04-10,SV
09/04/2020,9,4,2020,25,1,El_Salvador,SV,SLV,6420744,2020-04-09,SV
08/04/2020,8,4,2020,0,0,El_Salvador,SV,SLV,6420744,2020-04-08,SV
07/04/2020,7,4,2020,9,1,El_Salvador,SV,SLV,6420744,2020-04-07,SV
06/04/2020,6,4,2020,7,0,El_Salvador,SV,SLV,6420744,2020-04-06,SV
05/04/2020,5,4,2020,6,0,El_Salvador,SV,SLV,6420744,2020-04-05,SV
04/04/2020,4,4,2020,10,1,El_Salvador,SV,SLV,6420744,2020-04-04,SV
03/04/2020,3,4,2020,5,0,El_Salvador,SV,SLV,6420744,2020-04-03,SV
02/04/2020,2,4,2020,9,1,El_Salvador,SV,SLV,6420744,2020-04-02,SV
01/04/2020,1,4,2020,0,1,El_Salvador,SV,SLV,6420744,2020-04-01,SV
31/03/2020,31,3,2020,2,0,El_Salvador,SV,SLV,6420744,2020-03-31,SV
30/03/2020,30,3,2020,11,0,El_Salvador,SV,SLV,6420744,2020-03-30,SV
29/03/2020,29,3,2020,6,0,El_Salvador,SV,SLV,6420744,2020-03-29,SV
28/03/2020,28,3,2020,0,0,El_Salvador,SV,SLV,6420744,2020-03-28,SV
27/03/2020,27,3,2020,0,0,El_Salvador,SV,SLV,6420744,2020-03-27,SV
26/03/2020,26,3,2020,4,0,El_Salvador,SV,SLV,6420744,2020-03-26,SV
25/03/2020,25,3,2020,4,0,El_Salvador,SV,SLV,6420744,2020-03-25,SV
24/03/2020,24,3,2020,2,0,El_Salvador,SV,SLV,6420744,2020-03-24,SV
23/03/2020,23,3,2020,0,0,El_Salvador,SV,SLV,6420744,2020-03-23,SV
22/03/2020,22,3,2020,0,0,El_Salvador,SV,SLV,6420744,2020-03-22,SV
21/03/2020,21,3,2020,2,0,El_Salvador,SV,SLV,6420744,2020-03-21,SV
20/03/2020,20,3,2020,0,0,El_Salvador,SV,SLV,6420744,2020-03-20,SV
19/03/2020,19,3,2020,1,0,El_Salvador,SV,SLV,6420744,2020-03-19,SV
13/04/2020,13,4,2020,3,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-04-13,GQ
12/04/2020,12,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-04-12,GQ
11/04/2020,11,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-04-11,GQ
10/04/2020,10,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-04-10,GQ
09/04/2020,9,4,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-04-09,GQ
08/04/2020,8,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-04-08,GQ
07/04/2020,7,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-04-07,GQ
06/04/2020,6,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-04-06,GQ
05/04/2020,5,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-04-05,GQ
04/04/2020,4,4,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-04-04,GQ
03/04/2020,3,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-04-03,GQ
02/04/2020,2,4,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-04-02,GQ
01/04/2020,1,4,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-04-01,GQ
31/03/2020,31,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-31,GQ
30/03/2020,30,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-30,GQ
29/03/2020,29,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-29,GQ
28/03/2020,28,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-28,GQ
27/03/2020,27,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-27,GQ
26/03/2020,26,3,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-26,GQ
25/03/2020,25,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-25,GQ
24/03/2020,24,3,2020,3,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-24,GQ
23/03/2020,23,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-23,GQ
22/03/2020,22,3,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-22,GQ
21/03/2020,21,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-21,GQ
20/03/2020,20,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-20,GQ
19/03/2020,19,3,2020,2,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-19,GQ
18/03/2020,18,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-18,GQ
17/03/2020,17,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-17,GQ
16/03/2020,16,3,2020,0,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-16,GQ
15/03/2020,15,3,2020,1,0,Equatorial_Guinea,GQ,GNQ,1308974,2020-03-15,GQ
13/04/2020,13,4,2020,0,0,Eritrea,ER,ERI,NA,2020-04-13,ER
12/04/2020,12,4,2020,0,0,Eritrea,ER,ERI,NA,2020-04-12,ER
11/04/2020,11,4,2020,1,0,Eritrea,ER,ERI,NA,2020-04-11,ER
10/04/2020,10,4,2020,0,0,Eritrea,ER,ERI,NA,2020-04-10,ER
09/04/2020,9,4,2020,2,0,Eritrea,ER,ERI,NA,2020-04-09,ER
08/04/2020,8,4,2020,0,0,Eritrea,ER,ERI,NA,2020-04-08,ER
07/04/2020,7,4,2020,2,0,Eritrea,ER,ERI,NA,2020-04-07,ER
06/04/2020,6,4,2020,0,0,Eritrea,ER,ERI,NA,2020-04-06,ER
05/04/2020,5,4,2020,7,0,Eritrea,ER,ERI,NA,2020-04-05,ER
04/04/2020,4,4,2020,0,0,Eritrea,ER,ERI,NA,2020-04-04,ER
03/04/2020,3,4,2020,4,0,Eritrea,ER,ERI,NA,2020-04-03,ER
02/04/2020,2,4,2020,3,0,Eritrea,ER,ERI,NA,2020-04-02,ER
01/04/2020,1,4,2020,3,0,Eritrea,ER,ERI,NA,2020-04-01,ER
31/03/2020,31,3,2020,0,0,Eritrea,ER,ERI,NA,2020-03-31,ER
30/03/2020,30,3,2020,6,0,Eritrea,ER,ERI,NA,2020-03-30,ER
29/03/2020,29,3,2020,0,0,Eritrea,ER,ERI,NA,2020-03-29,ER
28/03/2020,28,3,2020,0,0,Eritrea,ER,ERI,NA,2020-03-28,ER
27/03/2020,27,3,2020,2,0,Eritrea,ER,ERI,NA,2020-03-27,ER
26/03/2020,26,3,2020,3,0,Eritrea,ER,ERI,NA,2020-03-26,ER
25/03/2020,25,3,2020,0,0,Eritrea,ER,ERI,NA,2020-03-25,ER
24/03/2020,24,3,2020,0,0,Eritrea,ER,ERI,NA,2020-03-24,ER
23/03/2020,23,3,2020,0,0,Eritrea,ER,ERI,NA,2020-03-23,ER
22/03/2020,22,3,2020,1,0,Eritrea,ER,ERI,NA,2020-03-22,ER
13/04/2020,13,4,2020,5,1,Estonia,EE,EST,1320884,2020-04-13,EE
