records.dateRep,records.day,records.month,records.year,records.cases,records.deaths,records.countriesAndTerritories,records.geoId,records.countryterritoryCode,records.popData2018,date,iso2,iso3,cname
19/03/2020,19,3,2020,11,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,2020-03-19,CD,COD,"Congo, the Democratic Republic of the"
18/03/2020,18,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,2020-03-18,CD,COD,"Congo, the Democratic Republic of the"
17/03/2020,17,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,2020-03-17,CD,COD,"Congo, the Democratic Republic of the"
16/03/2020,16,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,2020-03-16,CD,COD,"Congo, the Democratic Republic of the"
15/03/2020,15,3,2020,0,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,2020-03-15,CD,COD,"Congo, the Democratic Republic of the"
14/03/2020,14,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,2020-03-14,CD,COD,"Congo, the Democratic Republic of the"
11/03/2020,11,3,2020,1,0,Democratic_Republic_of_the_Congo,CD,COD,84068091,2020-03-11,CD,COD,"Congo, the Democratic Republic of the"
13/04/2020,13,4,2020,178,13,Denmark,DK,DNK,5797446,2020-04-13,DK,DNK,Denmark
12/04/2020,12,4,2020,177,13,Denmark,DK,DNK,5797446,2020-04-12,DK,DNK,Denmark
11/04/2020,11,4,2020,184,10,Denmark,DK,DNK,5797446,2020-04-11,DK,DNK,Denmark
10/04/2020,10,4,2020,233,19,Denmark,DK,DNK,5797446,2020-04-10,DK,DNK,Denmark
09/04/2020,9,4,2020,331,15,Denmark,DK,DNK,5797446,2020-04-09,DK,DNK,Denmark
08/04/2020,8,4,2020,390,16,Denmark,DK,DNK,5797446,2020-04-08,DK,DNK,Denmark
07/04/2020,7,4,2020,312,8,Denmark,DK,DNK,5797446,2020-04-07,DK,DNK,Denmark
06/04/2020,6,4,2020,292,18,Denmark,DK,DNK,5797446,2020-04-06,DK,DNK,Denmark
05/04/2020,5,4,2020,320,22,Denmark,DK,DNK,5797446,2020-04-05,DK,DNK,Denmark
04/04/2020,4,4,2020,371,16,Denmark,DK,DNK,5797446,2020-04-04,DK,DNK,Denmark
03/04/2020,3,4,2020,279,19,Denmark,DK,DNK,5797446,2020-04-03,DK,DNK,Denmark
02/04/2020,2,4,2020,247,14,Denmark,DK,DNK,5797446,2020-04-02,DK,DNK,Denmark
01/04/2020,1,4,2020,283,13,Denmark,DK,DNK,5797446,2020-04-01,DK,DNK,Denmark
31/03/2020,31,3,2020,182,5,Denmark,DK,DNK,5797446,2020-03-31,DK,DNK,Denmark
30/03/2020,30,3,2020,194,7,Denmark,DK,DNK,5797446,2020-03-30,DK,DNK,Denmark
29/03/2020,29,3,2020,155,13,Denmark,DK,DNK,5797446,2020-03-29,DK,DNK,Denmark
28/03/2020,28,3,2020,169,11,Denmark,DK,DNK,5797446,2020-03-28,DK,DNK,Denmark
27/03/2020,27,3,2020,153,7,Denmark,DK,DNK,5797446,2020-03-27,DK,DNK,Denmark
26/03/2020,26,3,2020,133,2,Denmark,DK,DNK,5797446,2020-03-26,DK,DNK,Denmark
25/03/2020,25,3,2020,131,8,Denmark,DK,DNK,5797446,2020-03-25,DK,DNK,Denmark
24/03/2020,24,3,2020,65,11,Denmark,DK,DNK,5797446,2020-03-24,DK,DNK,Denmark
23/03/2020,23,3,2020,69,0,Denmark,DK,DNK,5797446,2020-03-23,DK,DNK,Denmark
22/03/2020,22,3,2020,71,4,Denmark,DK,DNK,5797446,2020-03-22,DK,DNK,Denmark
21/03/2020,21,3,2020,104,3,Denmark,DK,DNK,5797446,2020-03-21,DK,DNK,Denmark
20/03/2020,20,3,2020,36,2,Denmark,DK,DNK,5797446,2020-03-20,DK,DNK,Denmark
19/03/2020,19,3,2020,91,0,Denmark,DK,DNK,5797446,2020-03-19,DK,DNK,Denmark
18/03/2020,18,3,2020,92,3,Denmark,DK,DNK,5797446,2020-03-18,DK,DNK,Denmark
17/03/2020,17,3,2020,57,0,Denmark,DK,DNK,5797446,2020-03-17,DK,DNK,Denmark
16/03/2020,16,3,2020,48,1,Denmark,DK,DNK,5797446,2020-03-16,DK,DNK,Denmark
15/03/2020,15,3,2020,23,0,Denmark,DK,DNK,5797446,2020-03-15,DK,DNK,Denmark
14/03/2020,14,3,2020,128,0,Denmark,DK,DNK,5797446,2020-03-14,DK,DNK,Denmark
13/03/2020,13,3,2020,160,0,Denmark,DK,DNK,5797446,2020-03-13,DK,DNK,Denmark
12/03/2020,12,3,2020,252,0,Denmark,DK,DNK,5797446,2020-03-12,DK,DNK,Denmark
11/03/2020,11,3,2020,151,0,Denmark,DK,DNK,5797446,2020-03-11,DK,DNK,Denmark
10/03/2020,10,3,2020,75,0,Denmark,DK,DNK,5797446,2020-03-10,DK,DNK,Denmark
09/03/2020,9,3,2020,7,0,Denmark,DK,DNK,5797446,2020-03-09,DK,DNK,Denmark
08/03/2020,8,3,2020,8,0,Denmark,DK,DNK,5797446,2020-03-08,DK,DNK,Denmark
07/03/2020,7,3,2020,3,0,Denmark,DK,DNK,5797446,2020-03-07,DK,DNK,Denmark
06/03/2020,6,3,2020,10,0,Denmark,DK,DNK,5797446,2020-03-06,DK,DNK,Denmark
05/03/2020,5,3,2020,2,0,Denmark,DK,DNK,5797446,2020-03-05,DK,DNK,Denmark
04/03/2020,4,3,2020,3,0,Denmark,DK,DNK,5797446,2020-03-04,DK,DNK,Denmark
03/03/2020,3,3,2020,1,0,Denmark,DK,DNK,5797446,2020-03-03,DK,DNK,Denmark
02/03/2020,2,3,2020,1,0,Denmark,DK,DNK,5797446,2020-03-02,DK,DNK,Denmark
01/03/2020,1,3,2020,1,0,Denmark,DK,DNK,5797446,2020-03-01,DK,DNK,Denmark
29/02/2020,29,2,2020,1,0,Denmark,DK,DNK,5797446,2020-02-29,DK,DNK,Denmark
28/02/2020,28,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-28,DK,DNK,Denmark
27/02/2020,27,2,2020,1,0,Denmark,DK,DNK,5797446,2020-02-27,DK,DNK,Denmark
26/02/2020,26,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-26,DK,DNK,Denmark
25/02/2020,25,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-25,DK,DNK,Denmark
24/02/2020,24,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-24,DK,DNK,Denmark
23/02/2020,23,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-23,DK,DNK,Denmark
22/02/2020,22,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-22,DK,DNK,Denmark
21/02/2020,21,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-21,DK,DNK,Denmark
20/02/2020,20,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-20,DK,DNK,Denmark
19/02/2020,19,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-19,DK,DNK,Denmark
18/02/2020,18,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-18,DK,DNK,Denmark
17/02/2020,17,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-17,DK,DNK,Denmark
16/02/2020,16,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-16,DK,DNK,Denmark
15/02/2020,15,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-15,DK,DNK,Denmark
14/02/2020,14,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-14,DK,DNK,Denmark
13/02/2020,13,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-13,DK,DNK,Denmark
12/02/2020,12,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-12,DK,DNK,Denmark
11/02/2020,11,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-11,DK,DNK,Denmark
10/02/2020,10,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-10,DK,DNK,Denmark
09/02/2020,9,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-09,DK,DNK,Denmark
08/02/2020,8,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-08,DK,DNK,Denmark
07/02/2020,7,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-07,DK,DNK,Denmark
06/02/2020,6,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-06,DK,DNK,Denmark
05/02/2020,5,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-05,DK,DNK,Denmark
04/02/2020,4,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-04,DK,DNK,Denmark
03/02/2020,3,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-03,DK,DNK,Denmark
02/02/2020,2,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-02,DK,DNK,Denmark
01/02/2020,1,2,2020,0,0,Denmark,DK,DNK,5797446,2020-02-01,DK,DNK,Denmark
31/01/2020,31,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-31,DK,DNK,Denmark
30/01/2020,30,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-30,DK,DNK,Denmark
29/01/2020,29,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-29,DK,DNK,Denmark
28/01/2020,28,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-28,DK,DNK,Denmark
27/01/2020,27,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-27,DK,DNK,Denmark
26/01/2020,26,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-26,DK,DNK,Denmark
25/01/2020,25,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-25,DK,DNK,Denmark
24/01/2020,24,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-24,DK,DNK,Denmark
23/01/2020,23,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-23,DK,DNK,Denmark
22/01/2020,22,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-22,DK,DNK,Denmark
21/01/2020,21,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-21,DK,DNK,Denmark
20/01/2020,20,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-20,DK,DNK,Denmark
19/01/2020,19,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-19,DK,DNK,Denmark
18/01/2020,18,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-18,DK,DNK,Denmark
17/01/2020,17,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-17,DK,DNK,Denmark
16/01/2020,16,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-16,DK,DNK,Denmark
15/01/2020,15,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-15,DK,DNK,Denmark
14/01/2020,14,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-14,DK,DNK,Denmark
13/01/2020,13,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-13,DK,DNK,Denmark
12/01/2020,12,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-12,DK,DNK,Denmark
11/01/2020,11,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-11,DK,DNK,Denmark
10/01/2020,10,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-10,DK,DNK,Denmark
09/01/2020,9,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-09,DK,DNK,Denmark
08/01/2020,8,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-08,DK,DNK,Denmark
07/01/2020,7,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-07,DK,DNK,Denmark
06/01/2020,6,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-06,DK,DNK,Denmark
05/01/2020,5,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-05,DK,DNK,Denmark
04/01/2020,4,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-04,DK,DNK,Denmark
03/01/2020,3,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-03,DK,DNK,Denmark
02/01/2020,2,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-02,DK,DNK,Denmark
01/01/2020,1,1,2020,0,0,Denmark,DK,DNK,5797446,2020-01-01,DK,DNK,Denmark
31/12/2019,31,12,2019,0,0,Denmark,DK,DNK,5797446,2019-12-31,DK,DNK,Denmark
13/04/2020,13,4,2020,27,0,Djibouti,DJ,DJI,958920,2020-04-13,DJ,DJI,Djibouti
12/04/2020,12,4,2020,37,1,Djibouti,DJ,DJI,958920,2020-04-12,DJ,DJI,Djibouti
11/04/2020,11,4,2020,10,0,Djibouti,DJ,DJI,958920,2020-04-11,DJ,DJI,Djibouti
10/04/2020,10,4,2020,5,1,Djibouti,DJ,DJI,958920,2020-04-10,DJ,DJI,Djibouti
09/04/2020,9,4,2020,14,0,Djibouti,DJ,DJI,958920,2020-04-09,DJ,DJI,Djibouti
08/04/2020,8,4,2020,31,0,Djibouti,DJ,DJI,958920,2020-04-08,DJ,DJI,Djibouti
07/04/2020,7,4,2020,31,0,Djibouti,DJ,DJI,958920,2020-04-07,DJ,DJI,Djibouti
06/04/2020,6,4,2020,8,0,Djibouti,DJ,DJI,958920,2020-04-06,DJ,DJI,Djibouti
05/04/2020,5,4,2020,10,0,Djibouti,DJ,DJI,958920,2020-04-05,DJ,DJI,Djibouti
04/04/2020,4,4,2020,0,0,Djibouti,DJ,DJI,958920,2020-04-04,DJ,DJI,Djibouti
03/04/2020,3,4,2020,7,0,Djibouti,DJ,DJI,958920,2020-04-03,DJ,DJI,Djibouti
02/04/2020,2,4,2020,3,0,Djibouti,DJ,DJI,958920,2020-04-02,DJ,DJI,Djibouti
01/04/2020,1,4,2020,5,0,Djibouti,DJ,DJI,958920,2020-04-01,DJ,DJI,Djibouti
31/03/2020,31,3,2020,7,0,Djibouti,DJ,DJI,958920,2020-03-31,DJ,DJI,Djibouti
30/03/2020,30,3,2020,4,0,Djibouti,DJ,DJI,958920,2020-03-30,DJ,DJI,Djibouti
29/03/2020,29,3,2020,2,0,Djibouti,DJ,DJI,958920,2020-03-29,DJ,DJI,Djibouti
28/03/2020,28,3,2020,1,0,Djibouti,DJ,DJI,958920,2020-03-28,DJ,DJI,Djibouti
27/03/2020,27,3,2020,0,0,Djibouti,DJ,DJI,958920,2020-03-27,DJ,DJI,Djibouti
26/03/2020,26,3,2020,9,0,Djibouti,DJ,DJI,958920,2020-03-26,DJ,DJI,Djibouti
25/03/2020,25,3,2020,0,0,Djibouti,DJ,DJI,958920,2020-03-25,DJ,DJI,Djibouti
24/03/2020,24,3,2020,2,0,Djibouti,DJ,DJI,958920,2020-03-24,DJ,DJI,Djibouti
23/03/2020,23,3,2020,0,0,Djibouti,DJ,DJI,958920,2020-03-23,DJ,DJI,Djibouti
22/03/2020,22,3,2020,0,0,Djibouti,DJ,DJI,958920,2020-03-22,DJ,DJI,Djibouti
21/03/2020,21,3,2020,0,0,Djibouti,DJ,DJI,958920,2020-03-21,DJ,DJI,Djibouti
20/03/2020,20,3,2020,0,0,Djibouti,DJ,DJI,958920,2020-03-20,DJ,DJI,Djibouti
19/03/2020,19,3,2020,1,0,Djibouti,DJ,DJI,958920,2020-03-19,DJ,DJI,Djibouti
13/04/2020,13,4,2020,0,0,Dominica,DM,DMA,71625,2020-04-13,DM,DMA,Dominica
12/04/2020,12,4,2020,0,0,Dominica,DM,DMA,71625,2020-04-12,DM,DMA,Dominica
11/04/2020,11,4,2020,0,0,Dominica,DM,DMA,71625,2020-04-11,DM,DMA,Dominica
10/04/2020,10,4,2020,1,0,Dominica,DM,DMA,71625,2020-04-10,DM,DMA,Dominica
09/04/2020,9,4,2020,0,0,Dominica,DM,DMA,71625,2020-04-09,DM,DMA,Dominica
08/04/2020,8,4,2020,0,0,Dominica,DM,DMA,71625,2020-04-08,DM,DMA,Dominica
07/04/2020,7,4,2020,1,0,Dominica,DM,DMA,71625,2020-04-07,DM,DMA,Dominica
06/04/2020,6,4,2020,0,0,Dominica,DM,DMA,71625,2020-04-06,DM,DMA,Dominica
05/04/2020,5,4,2020,0,0,Dominica,DM,DMA,71625,2020-04-05,DM,DMA,Dominica
04/04/2020,4,4,2020,2,0,Dominica,DM,DMA,71625,2020-04-04,DM,DMA,Dominica
03/04/2020,3,4,2020,0,0,Dominica,DM,DMA,71625,2020-04-03,DM,DMA,Dominica
02/04/2020,2,4,2020,1,0,Dominica,DM,DMA,71625,2020-04-02,DM,DMA,Dominica
01/04/2020,1,4,2020,0,0,Dominica,DM,DMA,71625,2020-04-01,DM,DMA,Dominica
31/03/2020,31,3,2020,0,0,Dominica,DM,DMA,71625,2020-03-31,DM,DMA,Dominica
30/03/2020,30,3,2020,0,0,Dominica,DM,DMA,71625,2020-03-30,DM,DMA,Dominica
29/03/2020,29,3,2020,0,0,Dominica,DM,DMA,71625,2020-03-29,DM,DMA,Dominica
28/03/2020,28,3,2020,0,0,Dominica,DM,DMA,71625,2020-03-28,DM,DMA,Dominica
27/03/2020,27,3,2020,4,0,Dominica,DM,DMA,71625,2020-03-27,DM,DMA,Dominica
26/03/2020,26,3,2020,5,0,Dominica,DM,DMA,71625,2020-03-26,DM,DMA,Dominica
25/03/2020,25,3,2020,1,0,Dominica,DM,DMA,71625,2020-03-25,DM,DMA,Dominica
24/03/2020,24,3,2020,0,0,Dominica,DM,DMA,71625,2020-03-24,DM,DMA,Dominica
23/03/2020,23,3,2020,1,0,Dominica,DM,DMA,71625,2020-03-23,DM,DMA,Dominica
13/04/2020,13,4,2020,208,38,Dominican_Republic,DO,DOM,10627165,2020-04-13,DO,DOM,Dominican Republic
12/04/2020,12,4,2020,139,9,Dominican_Republic,DO,DOM,10627165,2020-04-12,DO,DOM,Dominican Republic
11/04/2020,11,4,2020,271,8,Dominican_Republic,DO,DOM,10627165,2020-04-11,DO,DOM,Dominican Republic
10/04/2020,10,4,2020,238,10,Dominican_Republic,DO,DOM,10627165,2020-04-10,DO,DOM,Dominican Republic
09/04/2020,9,4,2020,155,10,Dominican_Republic,DO,DOM,10627165,2020-04-09,DO,DOM,Dominican Republic
08/04/2020,8,4,2020,128,12,Dominican_Republic,DO,DOM,10627165,2020-04-08,DO,DOM,Dominican Republic
07/04/2020,7,4,2020,83,4,Dominican_Republic,DO,DOM,10627165,2020-04-07,DO,DOM,Dominican Republic
06/04/2020,6,4,2020,167,5,Dominican_Republic,DO,DOM,10627165,2020-04-06,DO,DOM,Dominican Republic
05/04/2020,5,4,2020,90,9,Dominican_Republic,DO,DOM,10627165,2020-04-05,DO,DOM,Dominican Republic
04/04/2020,4,4,2020,108,8,Dominican_Republic,DO,DOM,10627165,2020-04-04,DO,DOM,Dominican Republic
03/04/2020,3,4,2020,96,3,Dominican_Republic,DO,DOM,10627165,2020-04-03,DO,DOM,Dominican Republic
02/04/2020,2,4,2020,175,6,Dominican_Republic,DO,DOM,10627165,2020-04-02,DO,DOM,Dominican Republic
01/04/2020,1,4,2020,208,9,Dominican_Republic,DO,DOM,10627165,2020-04-01,DO,DOM,Dominican Republic
31/03/2020,31,3,2020,42,3,Dominican_Republic,DO,DOM,10627165,2020-03-31,DO,DOM,Dominican Republic
30/03/2020,30,3,2020,140,11,Dominican_Republic,DO,DOM,10627165,2020-03-30,DO,DOM,Dominican Republic
29/03/2020,29,3,2020,138,8,Dominican_Republic,DO,DOM,10627165,2020-03-29,DO,DOM,Dominican Republic
28/03/2020,28,3,2020,93,10,Dominican_Republic,DO,DOM,10627165,2020-03-28,DO,DOM,Dominican Republic
27/03/2020,27,3,2020,96,0,Dominican_Republic,DO,DOM,10627165,2020-03-27,DO,DOM,Dominican Republic
26/03/2020,26,3,2020,80,4,Dominican_Republic,DO,DOM,10627165,2020-03-26,DO,DOM,Dominican Republic
25/03/2020,25,3,2020,67,3,Dominican_Republic,DO,DOM,10627165,2020-03-25,DO,DOM,Dominican Republic
24/03/2020,24,3,2020,43,0,Dominican_Republic,DO,DOM,10627165,2020-03-24,DO,DOM,Dominican Republic
23/03/2020,23,3,2020,90,0,Dominican_Republic,DO,DOM,10627165,2020-03-23,DO,DOM,Dominican Republic
22/03/2020,22,3,2020,78,1,Dominican_Republic,DO,DOM,10627165,2020-03-22,DO,DOM,Dominican Republic
21/03/2020,21,3,2020,13,2,Dominican_Republic,DO,DOM,10627165,2020-03-21,DO,DOM,Dominican Republic
20/03/2020,20,3,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-03-20,DO,DOM,Dominican Republic
19/03/2020,19,3,2020,10,0,Dominican_Republic,DO,DOM,10627165,2020-03-19,DO,DOM,Dominican Republic
18/03/2020,18,3,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-03-18,DO,DOM,Dominican Republic
17/03/2020,17,3,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-03-17,DO,DOM,Dominican Republic
16/03/2020,16,3,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-03-16,DO,DOM,Dominican Republic
15/03/2020,15,3,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-03-15,DO,DOM,Dominican Republic
14/03/2020,14,3,2020,6,0,Dominican_Republic,DO,DOM,10627165,2020-03-14,DO,DOM,Dominican Republic
10/03/2020,10,3,2020,3,0,Dominican_Republic,DO,DOM,10627165,2020-03-10,DO,DOM,Dominican Republic
07/03/2020,7,3,2020,1,0,Dominican_Republic,DO,DOM,10627165,2020-03-07,DO,DOM,Dominican Republic
02/03/2020,2,3,2020,1,0,Dominican_Republic,DO,DOM,10627165,2020-03-02,DO,DOM,Dominican Republic
01/03/2020,1,3,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-03-01,DO,DOM,Dominican Republic
29/02/2020,29,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-29,DO,DOM,Dominican Republic
28/02/2020,28,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-28,DO,DOM,Dominican Republic
27/02/2020,27,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-27,DO,DOM,Dominican Republic
26/02/2020,26,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-26,DO,DOM,Dominican Republic
25/02/2020,25,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-25,DO,DOM,Dominican Republic
24/02/2020,24,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-24,DO,DOM,Dominican Republic
23/02/2020,23,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-23,DO,DOM,Dominican Republic
22/02/2020,22,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-22,DO,DOM,Dominican Republic
21/02/2020,21,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-21,DO,DOM,Dominican Republic
20/02/2020,20,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-20,DO,DOM,Dominican Republic
19/02/2020,19,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-19,DO,DOM,Dominican Republic
18/02/2020,18,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-18,DO,DOM,Dominican Republic
17/02/2020,17,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-17,DO,DOM,Dominican Republic
16/02/2020,16,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-16,DO,DOM,Dominican Republic
15/02/2020,15,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-15,DO,DOM,Dominican Republic
14/02/2020,14,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-14,DO,DOM,Dominican Republic
13/02/2020,13,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-13,DO,DOM,Dominican Republic
12/02/2020,12,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-12,DO,DOM,Dominican Republic
11/02/2020,11,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-11,DO,DOM,Dominican Republic
10/02/2020,10,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-10,DO,DOM,Dominican Republic
09/02/2020,9,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-09,DO,DOM,Dominican Republic
08/02/2020,8,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-08,DO,DOM,Dominican Republic
07/02/2020,7,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-07,DO,DOM,Dominican Republic
06/02/2020,6,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-06,DO,DOM,Dominican Republic
05/02/2020,5,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-05,DO,DOM,Dominican Republic
04/02/2020,4,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-04,DO,DOM,Dominican Republic
03/02/2020,3,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-03,DO,DOM,Dominican Republic
02/02/2020,2,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-02,DO,DOM,Dominican Republic
01/02/2020,1,2,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-02-01,DO,DOM,Dominican Republic
31/01/2020,31,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-31,DO,DOM,Dominican Republic
30/01/2020,30,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-30,DO,DOM,Dominican Republic
29/01/2020,29,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-29,DO,DOM,Dominican Republic
28/01/2020,28,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-28,DO,DOM,Dominican Republic
27/01/2020,27,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-27,DO,DOM,Dominican Republic
26/01/2020,26,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-26,DO,DOM,Dominican Republic
25/01/2020,25,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-25,DO,DOM,Dominican Republic
24/01/2020,24,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-24,DO,DOM,Dominican Republic
23/01/2020,23,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-23,DO,DOM,Dominican Republic
22/01/2020,22,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-22,DO,DOM,Dominican Republic
21/01/2020,21,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-21,DO,DOM,Dominican Republic
20/01/2020,20,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-20,DO,DOM,Dominican Republic
19/01/2020,19,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-19,DO,DOM,Dominican Republic
18/01/2020,18,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-18,DO,DOM,Dominican Republic
17/01/2020,17,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-17,DO,DOM,Dominican Republic
16/01/2020,16,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-16,DO,DOM,Dominican Republic
15/01/2020,15,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-15,DO,DOM,Dominican Republic
14/01/2020,14,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-14,DO,DOM,Dominican Republic
13/01/2020,13,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-13,DO,DOM,Dominican Republic
12/01/2020,12,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-12,DO,DOM,Dominican Republic
11/01/2020,11,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-11,DO,DOM,Dominican Republic
10/01/2020,10,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-10,DO,DOM,Dominican Republic
09/01/2020,9,1,2020,0,0,Dominican_Republic,DO,DOM,10627165,2020-01-09,DO,DOM,Dominican Republic
